"CVE_GEOEST","LATITUD","LONGITUD","ALTITUD","CARTA_TOPO","TIPO","NOMBRE_EDO","NOMBRE_MUN"
"010012277","21°52'59.000""N","102°13'47.000""W","1944","F13D19","R","Aguascalientes","Aguascalientes"
"010012278","22°01'58.705""N","102°07'07.976""W","1973","F13B89","R","Aguascalientes","Aguascalientes"
"010012279","21°41'09.502""N","102°17'12.963""W","1851","F13D29","R","Aguascalientes","Aguascalientes"
"010012280","21°50'58.616""N","102°21'36.408""W","1862","F13D18","R","Aguascalientes","Aguascalientes"
"010012281","21°54'41.273""N","102°21'50.358""W","1897","F13D18","R","Aguascalientes","Aguascalientes"
"010012282","21°52'48.077""N","102°21'08.166""W","1855","F13D18","R","Aguascalientes","Aguascalientes"
"010012283","21°53'55.610""N","102°21'05.947""W","1886","F13D18","R","Aguascalientes","Aguascalientes"
"010012284","21°57'12.791""N","102°12'54.869""W","1997","F13D19","R","Aguascalientes","Aguascalientes"
"010012285","21°44'53.126""N","102°16'24.700""W","1884","F13D29","R","Aguascalientes","Aguascalientes"
"010012286","21°52'09.000""N","102°19'30.000""W","1849","F13D19","R","Aguascalientes","Aguascalientes"
"010012287","21°40'45.879""N","102°23'49.164""W","1894","F13D28","R","Aguascalientes","Aguascalientes"
"010012298","21°54'06.045""N","102°12'49.942""W","1963","F13D19","R","Aguascalientes","Aguascalientes"
"010012299","21°45'37.242""N","102°07'20.903""W","1982","F13D19","R","Aguascalientes","Aguascalientes"
"010012300","21°53'03.919""N","102°19'58.469""W","1859","F13D19","R","Aguascalientes","Aguascalientes"
"010012301","21°52'00.269""N","102°13'42.526""W","1983","F13D19","R","Aguascalientes","Aguascalientes"
"010012303","21°45'36.000""N","102°08'17.425""W","1978","F13D19","R","Aguascalientes","Aguascalientes"
"010012304","21°49'06.632""N","102°12'49.778""W","1998","F13D19","R","Aguascalientes","Aguascalientes"
"010012305","21°46'53.579""N","102°15'01.725""W","1982","F13D19","R","Aguascalientes","Aguascalientes"
"010012306","21°56'38.448""N","102°09'58.280""W","2051","F13D19","R","Aguascalientes","Aguascalientes"
"010012307","21°54'32.000""N","102°19'45.000""W","1856","F13D19","R","Aguascalientes","Aguascalientes"
"010012308","21°51'49.457""N","102°13'36.739""W","2001","F13D19","R","Aguascalientes","Aguascalientes"
"010012309","21°53'16.179""N","102°11'40.029""W","2000","F13D19","R","Aguascalientes","Aguascalientes"
"010012310","21°40'50.497""N","102°21'24.754""W","1844","F13D28","R","Aguascalientes","Aguascalientes"
"010012312","21°51'35.493""N","102°22'35.840""W","1892","F13D18","R","Aguascalientes","Aguascalientes"
"010012313","21°52'32.394""N","102°22'28.484""W","1907","F13D18","R","Aguascalientes","Aguascalientes"
"010012315","21°43'38.726""N","102°27'20.526""W","1799","F13D28","R","Aguascalientes","Aguascalientes"
"010012316","21°43'41.481""N","102°22'55.625""W","1811","F13D28","R","Aguascalientes","Aguascalientes"
"010012291","21°50'49.238""N","102°22'16.159""W","1878","F13D18","R","Aguascalientes","Aguascalientes"
"010012292","21°44'25.000""N","102°16'43.000""W","1876","F13D29","R","Aguascalientes","Aguascalientes"
"010012294","21°44'02.395""N","102°28'53.555""W","1843","F13D28","R","Aguascalientes","Aguascalientes"
"010012295","21°46'50.551""N","102°10'38.072""W","2001","F13D19","R","Aguascalientes","Aguascalientes"
"010012297","21°56'36.120""N","102°18'04.873""W","1889","F13D19","R","Aguascalientes","Aguascalientes"
"010012337","21°45'51.283""N","102°29'14.275""W","1912","F13D18","R","Aguascalientes","Aguascalientes"
"010012327","22°00'34.000""N","102°08'45.000""W","1929","F13B89","R","Aguascalientes","Aguascalientes"
"010012328","21°53'10.139""N","102°20'18.237""W","1862","F13D18","R","Aguascalientes","Aguascalientes"
"010012329","21°44'34.000""N","102°16'45.000""W","1877","F13D29","R","Aguascalientes","Aguascalientes"
"010012330","21°52'39.986""N","102°24'04.119""W","1958","F13D18","R","Aguascalientes","Aguascalientes"
"010012332","21°56'26.112""N","102°09'40.019""W","2063","F13D19","R","Aguascalientes","Aguascalientes"
"010012333","21°51'04.013""N","102°21'12.308""W","1859","F13D18","R","Aguascalientes","Aguascalientes"
"010012334","21°49'45.135""N","102°20'45.328""W","1831","F13D18","R","Aguascalientes","Aguascalientes"
"010012335","21°47'45.619""N","102°05'42.603""W","2000","F13D19","R","Aguascalientes","Aguascalientes"
"010012336","21°41'52.130""N","102°27'16.899""W","1776","F13D28","R","Aguascalientes","Aguascalientes"
"010012318","21°54'00.934""N","102°21'24.368""W","1880","F13D18","R","Aguascalientes","Aguascalientes"
"010012319","21°47'20.377""N","102°14'23.778""W","1995","F13D19","R","Aguascalientes","Aguascalientes"
"010012320","21°52'57.488""N","102°24'11.097""W","1975","F13D18","R","Aguascalientes","Aguascalientes"
"010012321","21°47'16.995""N","102°14'14.705""W","1993","F13D19","R","Aguascalientes","Aguascalientes"
"010012322","21°54'02.224""N","102°19'42.005""W","1852","F13D19","R","Aguascalientes","Aguascalientes"
"010012323","21°47'54.933""N","102°20'52.000""W","1860","F13D18","R","Aguascalientes","Aguascalientes"
"010012324","21°55'33.857""N","102°14'25.459""W","1977","F13D19","R","Aguascalientes","Aguascalientes"
"010012325","21°43'56.475""N","102°08'31.367""W","1982","F13D29","R","Aguascalientes","Aguascalientes"
"010012326","21°59'31.215""N","102°10'09.792""W","1938","F13D19","R","Aguascalientes","Aguascalientes"
"010012338","21°54'36.040""N","102°13'49.575""W","2000","F13D19","R","Aguascalientes","Aguascalientes"
"010012350","21°51'17.152""N","102°10'58.701""W","2020","F13D19","R","Aguascalientes","Aguascalientes"
"010012351","21°55'52.830""N","102°11'56.618""W","1988","F13D19","R","Aguascalientes","Aguascalientes"
"010012352","21°51'44.878""N","102°11'42.162""W","2004","F13D19","R","Aguascalientes","Aguascalientes"
"010012353","22°02'45.206""N","102°07'09.807""W","1949","F13B89","R","Aguascalientes","Aguascalientes"
"010012339","21°37'20.865""N","102°19'33.237""W","1820","F13D29","R","Aguascalientes","Aguascalientes"
"010012355","21°45'56.565""N","102°06'19.333""W","1978","F13D19","R","Aguascalientes","Aguascalientes"
"010012356","21°47'08.686""N","102°06'48.928""W","1996","F13D19","R","Aguascalientes","Aguascalientes"
"010012340","21°55'43.000""N","102°20'18.000""W","1862","F13D18","R","Aguascalientes","Aguascalientes"
"010012358","21°49'31.000""N","102°11'36.000""W","1954","F13D19","R","Aguascalientes","Aguascalientes"
"010012359","21°59'46.188""N","102°10'06.068""W","1933","F13D19","R","Aguascalientes","Aguascalientes"
"010012360","21°56'41.000""N","102°18'27.000""W","1882","F13D19","R","Aguascalientes","Aguascalientes"
"010012362","21°55'32.000""N","102°14'46.000""W","2002","F13D19","R","Aguascalientes","Aguascalientes"
"010012363","21°55'20.489""N","102°15'03.354""W","1994","F13D19","R","Aguascalientes","Aguascalientes"
"010012364","21°56'59.167""N","102°16'41.588""W","1914","F13D19","R","Aguascalientes","Aguascalientes"
"010012365","21°54'27.713""N","102°14'13.903""W","1993","F13D19","R","Aguascalientes","Aguascalientes"
"010012366","21°53'52.000""N","102°14'17.000""W","1971","F13D19","R","Aguascalientes","Aguascalientes"
"010012367","21°50'35.549""N","102°19'48.262""W","1841","F13D19","R","Aguascalientes","Aguascalientes"
"010012368","21°46'49.394""N","102°17'02.586""W","1865","F13D19","R","Aguascalientes","Aguascalientes"
"010012369","21°49'08.242""N","102°16'12.696""W","1897","F13D19","R","Aguascalientes","Aguascalientes"
"010012341","21°42'18.851""N","102°08'57.498""W","2000","F13D29","R","Aguascalientes","Aguascalientes"
"010012342","21°41'49.816""N","102°19'37.097""W","1850","F13D29","R","Aguascalientes","Aguascalientes"
"010012345","21°47'38.722""N","102°19'37.816""W","1872","F13D19","R","Aguascalientes","Aguascalientes"
"010012346","21°49'08.669""N","102°12'01.587""W","1958","F13D19","R","Aguascalientes","Aguascalientes"
"010012347","21°59'43.283""N","102°07'32.647""W","1969","F13D19","R","Aguascalientes","Aguascalientes"
"010012348","21°40'45.441""N","102°20'32.474""W","1845","F13D28","R","Aguascalientes","Aguascalientes"
"010012349","22°02'40.600""N","102°07'46.362""W","1946","F13B89","R","Aguascalientes","Aguascalientes"
"010012370","21°49'36.000""N","102°16'30.000""W","1895","F13D19","R","Aguascalientes","Aguascalientes"
"010012371","21°57'23.266""N","102°16'34.769""W","1911","F13D19","U","Aguascalientes","Aguascalientes"
"010012389","21°44'25.583""N","102°24'20.643""W","1835","F13D28","R","Aguascalientes","Aguascalientes"
"010012374","21°49'27.708""N","102°13'01.981""W","1969","F13D19","R","Aguascalientes","Aguascalientes"
"010012375","21°50'48.360""N","102°14'18.777""W","1987","F13D19","R","Aguascalientes","Aguascalientes"
"010012376","21°53'23.600""N","102°12'28.460""W","1973","F13D19","R","Aguascalientes","Aguascalientes"
"010012377","21°43'40.431""N","102°23'16.952""W","1815","F13D28","R","Aguascalientes","Aguascalientes"
"010012378","21°53'56.869""N","102°23'09.256""W","1900","F13D18","R","Aguascalientes","Aguascalientes"
"010012379","21°44'08.682""N","102°21'53.343""W","1860","F13D28","R","Aguascalientes","Aguascalientes"
"010012380","21°46'25.383""N","102°23'02.936""W","1869","F13D18","R","Aguascalientes","Aguascalientes"
"010012381","21°53'27.861""N","102°11'49.510""W","2019","F13D19","R","Aguascalientes","Aguascalientes"
"010012382","21°52'43.108""N","102°21'04.241""W","1854","F13D18","R","Aguascalientes","Aguascalientes"
"010012383","21°53'25.000""N","102°20'17.000""W","1863","F13D18","R","Aguascalientes","Aguascalientes"
"010012384","21°48'44.996""N","102°21'08.710""W","1844","F13D18","R","Aguascalientes","Aguascalientes"
"010012385","21°47'06.744""N","102°21'16.744""W","1861","F13D18","R","Aguascalientes","Aguascalientes"
"010012386","21°54'13.633""N","102°20'12.764""W","1866","F13D18","R","Aguascalientes","Aguascalientes"
"010012388","21°54'14.775""N","102°20'15.807""W","1869","F13D18","R","Aguascalientes","Aguascalientes"
"010012390","21°53'44.936""N","102°21'29.676""W","1875","F13D18","R","Aguascalientes","Aguascalientes"
"010012398","21°43'54.233""N","102°09'59.782""W","1969","F13D29","R","Aguascalientes","Aguascalientes"
"010012393","21°47'30.233""N","102°22'52.638""W","1881","F13D18","R","Aguascalientes","Aguascalientes"
"010012399","21°45'10.812""N","102°14'09.812""W","1977","F13D19","R","Aguascalientes","Aguascalientes"
"010012401","21°43'45.417""N","102°22'23.743""W","1812","F13D28","R","Aguascalientes","Aguascalientes"
"010012402","21°53'47.597""N","102°11'49.309""W","2020","F13D19","R","Aguascalientes","Aguascalientes"
"010012394","21°48'24.892""N","102°11'51.772""W","1994","F13D19","R","Aguascalientes","Aguascalientes"
"010012395","21°50'38.031""N","102°21'56.724""W","1862","F13D18","R","Aguascalientes","Aguascalientes"
"010012408","21°50'27.403""N","102°11'27.222""W","2016","F13D19","R","Aguascalientes","Aguascalientes"
"010012409","21°50'32.848""N","102°11'13.961""W","1996","F13D19","R","Aguascalientes","Aguascalientes"
"010012407","21°54'11.273""N","102°22'33.937""W","1891","F13D18","R","Aguascalientes","Aguascalientes"
"010012410","21°53'10.157""N","102°13'26.855""W","1945","F13D19","R","Aguascalientes","Aguascalientes"
"010012411","21°38'22.938""N","102°21'15.227""W","1816","F13D28","R","Aguascalientes","Aguascalientes"
"010012396","21°42'08.287""N","102°19'38.420""W","1852","F13D29","R","Aguascalientes","Aguascalientes"
"010012413","21°56'41.274""N","102°16'48.465""W","1920","F13D19","R","Aguascalientes","Aguascalientes"
"010012414","21°56'11.449""N","102°16'21.392""W","1954","F13D19","R","Aguascalientes","Aguascalientes"
"010012415","21°48'32.280""N","102°15'56.922""W","1906","F13D19","R","Aguascalientes","Aguascalientes"
"010012429","21°56'26.841""N","102°16'16.716""W","1940","F13D19","R","Aguascalientes","Aguascalientes"
"010012416","21°44'02.148""N","102°21'32.369""W","1864","F13D28","R","Aguascalientes","Aguascalientes"
"010012417","21°43'09.897""N","102°22'08.102""W","1854","F13D28","R","Aguascalientes","Aguascalientes"
"010012418","22°00'15.346""N","102°08'53.555""W","1929","F13B89","R","Aguascalientes","Aguascalientes"
"010012419","21°59'47.430""N","102°11'30.642""W","1924","F13D19","R","Aguascalientes","Aguascalientes"
"010012427","21°54'02.860""N","102°20'39.932""W","1882","F13D18","R","Aguascalientes","Aguascalientes"
"010012428","21°55'27.602""N","102°20'31.066""W","1867","F13D18","R","Aguascalientes","Aguascalientes"
"010012438","21°53'43.166""N","102°13'51.894""W","1995","F13D19","R","Aguascalientes","Aguascalientes"
"010012439","21°45'02.529""N","102°29'44.608""W","1900","F13D18","R","Aguascalientes","Aguascalientes"
"010012430","21°52'50.296""N","102°21'11.381""W","1856","F13D18","R","Aguascalientes","Aguascalientes"
"010012440","21°53'19.502""N","102°09'29.971""W","2028","F13D19","R","Aguascalientes","Aguascalientes"
"010012442","21°51'10.833""N","102°12'18.541""W","1969","F13D19","R","Aguascalientes","Aguascalientes"
"010012431","21°53'33.833""N","102°13'37.304""W","1960","F13D19","R","Aguascalientes","Aguascalientes"
"010012432","21°52'58.282""N","102°13'34.222""W","1936","F13D19","R","Aguascalientes","Aguascalientes"
"010012446","21°52'36.278""N","102°14'02.464""W","1929","F13D19","R","Aguascalientes","Aguascalientes"
"010012448","21°54'22.170""N","102°21'19.794""W","1900","F13D18","R","Aguascalientes","Aguascalientes"
"010012433","21°53'11.573""N","102°12'35.440""W","1964","F13D19","R","Aguascalientes","Aguascalientes"
"010012434","21°49'15.973""N","102°10'14.884""W","2005","F13D19","R","Aguascalientes","Aguascalientes"
"010012435","21°42'26.825""N","102°21'29.450""W","1850","F13D28","R","Aguascalientes","Aguascalientes"
"010012436","21°50'23.134""N","102°22'35.888""W","1889","F13D18","R","Aguascalientes","Aguascalientes"
"010012473","21°45'59.846""N","102°21'24.063""W","1820","F13D18","R","Aguascalientes","Aguascalientes"
"010012471","21°37'50.770""N","102°19'06.978""W","1819","F13D29","R","Aguascalientes","Aguascalientes"
"010012451","21°49'33.465""N","102°16'08.691""W","1910","F13D19","R","Aguascalientes","Aguascalientes"
"010012452","21°53'49.446""N","102°13'30.757""W","1991","F13D19","R","Aguascalientes","Aguascalientes"
"010012453","21°58'38.671""N","102°08'50.326""W","1996","F13D19","R","Aguascalientes","Aguascalientes"
"010012456","21°42'01.103""N","102°15'54.501""W","1893","F13D29","R","Aguascalientes","Aguascalientes"
"010012457","21°41'06.594""N","102°19'28.086""W","1847","F13D29","R","Aguascalientes","Aguascalientes"
"010012483","21°57'27.776""N","102°09'19.010""W","2032","F13D19","R","Aguascalientes","Aguascalientes"
"010012484","21°53'17.845""N","102°11'25.264""W","1999","F13D19","R","Aguascalientes","Aguascalientes"
"010012485","21°46'13.167""N","102°24'01.037""W","1879","F13D18","R","Aguascalientes","Aguascalientes"
"010012486","21°51'47.892""N","102°12'45.660""W","1977","F13D19","R","Aguascalientes","Aguascalientes"
"010012487","21°54'50.439""N","102°13'34.468""W","2007","F13D19","R","Aguascalientes","Aguascalientes"
"010012488","21°44'40.902""N","102°21'19.656""W","1854","F13D28","R","Aguascalientes","Aguascalientes"
"010012489","21°41'03.764""N","102°24'46.427""W","1878","F13D28","R","Aguascalientes","Aguascalientes"
"010012490","21°45'45.945""N","102°07'16.916""W","1983","F13D19","R","Aguascalientes","Aguascalientes"
"010012491","22°00'07.566""N","102°10'13.011""W","1918","F13B89","R","Aguascalientes","Aguascalientes"
"010012492","22°00'28.773""N","102°09'37.191""W","1923","F13B89","R","Aguascalientes","Aguascalientes"
"010012474","21°45'06.241""N","102°21'33.132""W","1816","F13D18","R","Aguascalientes","Aguascalientes"
"010012475","21°47'37.601""N","102°14'10.165""W","1986","F13D19","R","Aguascalientes","Aguascalientes"
"010012479","21°39'36.462""N","102°19'02.744""W","1817","F13D29","R","Aguascalientes","Aguascalientes"
"010012480","21°42'01.525""N","102°19'46.799""W","1851","F13D29","R","Aguascalientes","Aguascalientes"
"010012481","21°48'18.827""N","102°11'12.804""W","1998","F13D19","R","Aguascalientes","Aguascalientes"
"010012493","21°57'35.542""N","102°09'31.427""W","2018","F13D19","R","Aguascalientes","Aguascalientes"
"010012482","21°49'45.796""N","102°12'32.571""W","1988","F13D19","R","Aguascalientes","Aguascalientes"
"010012497","21°56'07.925""N","102°13'37.470""W","2024","F13D19","R","Aguascalientes","Aguascalientes"
"010012498","21°53'05.158""N","102°11'31.398""W","2005","F13D19","R","Aguascalientes","Aguascalientes"
"010012357","22°02'56.226""N","102°07'34.174""W","1954","F13B89","R","Aguascalientes","Aguascalientes"
"010012499","21°53'22.799""N","102°11'20.229""W","2001","F13D19","R","Aguascalientes","Aguascalientes"
"010012500","21°44'03.406""N","102°29'04.299""W","1847","F13D28","R","Aguascalientes","Aguascalientes"
"010010001","21°52'47.362""N","102°17'45.768""W","1878","F13D19","U","Aguascalientes","Aguascalientes"
